offset, naive, coalesced
0,1.4464e-05,8.3424e-05
0,1.7952e-05,8.5664e-05
0,1.7536e-05,8.4768e-05
0,1.76e-05,8.5824e-05
0,1.7536e-05,8.4992e-05
0,1.7152e-05,8.5696e-05
0,1.7056e-05,8.3936e-05
0,1.7888e-05,8.4992e-05
0,1.9552e-05,8.3968e-05
0,1.7248e-05,8.4768e-05
0,1.7056e-05,8.4992e-05
0,1.7696e-05,8.6016e-05
0,1.7408e-05,8.4992e-05
0,1.776e-05,8.4992e-05
0,1.7792e-05,8.3456e-05
0,1.808e-05,8.5888e-05
0,1.936e-05,8.3968e-05
0,1.6992e-05,8.3968e-05
0,1.7216e-05,8.4864e-05
0,1.7024e-05,8.4992e-05
0,1.7344e-05,8.4992e-05
0,1.76e-05,8.6016e-05
0,1.712e-05,8.3968e-05
0,1.776e-05,8.6688e-05
0,1.92e-05,8.3808e-05
0,1.7504e-05,8.3968e-05
0,1.9104e-05,8.3968e-05
0,1.7824e-05,8.6016e-05
0,1.7792e-05,8.6528e-05
0,1.7824e-05,8.6016e-05
0,1.8272e-05,8.3808e-05
0,1.744e-05,8.5504e-05
0,2.6848e-05,8.352e-05
0,1.7984e-05,8.3968e-05
0,1.6896e-05,8.4864e-05
0,1.696e-05,8.6016e-05
0,1.8496e-05,8.4992e-05
0,1.8304e-05,9.6256e-05
0,1.8176e-05,9.8912e-05
0,1.712e-05,8.6016e-05
0,1.9328e-05,8.5216e-05
0,1.7664e-05,8.4736e-05
0,1.7504e-05,8.5472e-05
0,1.7216e-05,8.4992e-05
0,1.712e-05,8.576e-05
0,1.7088e-05,8.6016e-05
0,1.7632e-05,8.48e-05
0,1.7536e-05,8.6016e-05
0,1.8336e-05,8.384e-05
0,1.7728e-05,8.4576e-05
0,1.6992e-05,8.3968e-05
0,1.8496e-05,8.6016e-05
0,1.7568e-05,8.5472e-05
0,1.8016e-05,8.6528e-05
0,1.6832e-05,8.4768e-05
0,1.744e-05,8.4992e-05
0,1.936e-05,8.3968e-05
0,1.7472e-05,8.512e-05
0,1.76e-05,8.3968e-05
0,1.7472e-05,8.6656e-05
0,1.696e-05,8.5536e-05
0,1.8656e-05,8.5792e-05
0,1.7472e-05,8.4544e-05
0,1.8016e-05,8.3968e-05
0,1.8816e-05,8.3968e-05
0,1.6544e-05,8.3968e-05
0,1.7856e-05,8.4704e-05
0,1.728e-05,8.4992e-05
0,1.6736e-05,8.4992e-05
0,1.7344e-05,8.7712e-05
0,1.7184e-05,8.448e-05
0,1.7344e-05,8.6016e-05
0,1.712e-05,8.3424e-05
0,1.6928e-05,8.4544e-05
0,1.7344e-05,8.4608e-05
0,1.7664e-05,8.4672e-05
0,1.7792e-05,8.4992e-05
0,1.7664e-05,8.5568e-05
0,1.7088e-05,8.3968e-05
0,1.6992e-05,8.4992e-05
0,1.8496e-05,8.3712e-05
0,1.7728e-05,8.464e-05
0,1.712e-05,8.3968e-05
0,1.7152e-05,8.5504e-05
0,1.6992e-05,8.656e-05
0,1.696e-05,8.5888e-05
0,1.712e-05,8.3968e-05
0,1.7792e-05,8.6016e-05
0,1.8752e-05,8.4992e-05
0,1.76e-05,8.3968e-05
0,1.7344e-05,8.448e-05
0,1.7024e-05,8.496e-05
0,1.7632e-05,8.6016e-05
0,1.7856e-05,8.6688e-05
0,1.7824e-05,8.3968e-05
0,1.8208e-05,8.3968e-05
0,1.9488e-05,8.4992e-05
0,1.712e-05,8.4992e-05
0,1.7984e-05,8.3968e-05
0,2.4384e-05,8.4992e-05
1,1.9008e-05,8.56e-05
1,1.744e-05,8.6016e-05
1,1.8944e-05,8.3968e-05
1,1.8656e-05,8.544e-05
1,1.8432e-05,8.3936e-05
1,1.6928e-05,8.4768e-05
1,1.7152e-05,8.48e-05
1,1.7728e-05,8.4992e-05
1,1.8432e-05,8.528e-05
1,1.7344e-05,8.5664e-05
1,1.728e-05,8.4544e-05
1,1.744e-05,8.4992e-05
1,1.9136e-05,8.3968e-05
1,1.7632e-05,8.3968e-05
1,1.7344e-05,8.4512e-05
1,1.7248e-05,8.5952e-05
1,1.6992e-05,8.6784e-05
1,1.744e-05,8.4736e-05
1,1.8752e-05,8.3968e-05
1,1.8336e-05,8.5504e-05
1,1.8848e-05,8.4992e-05
1,1.8016e-05,8.5728e-05
1,1.7216e-05,8.3968e-05
1,1.7472e-05,8.5504e-05
1,1.7728e-05,8.576e-05
1,1.7152e-05,8.672e-05
1,1.6992e-05,8.3552e-05
1,1.776e-05,8.4608e-05
1,1.8688e-05,8.2944e-05
1,1.7536e-05,8.56e-05
1,1.7888e-05,8.4992e-05
1,1.7728e-05,8.6016e-05
1,1.9616e-05,8.5536e-05
1,1.7696e-05,8.5632e-05
1,1.712e-05,8.3712e-05
1,1.744e-05,8.6016e-05
1,1.9488e-05,8.3968e-05
1,1.712e-05,8.5472e-05
1,1.728e-05,8.4992e-05
1,1.7056e-05,8.4608e-05
1,1.8144e-05,8.5504e-05
1,1.872e-05,8.6976e-05
1,1.7728e-05,8.464e-05
1,1.7024e-05,8.4992e-05
1,2.0032e-05,8.3968e-05
1,1.7696e-05,8.3968e-05
1,1.7184e-05,8.4992e-05
1,1.7728e-05,8.5184e-05
1,1.7184e-05,8.56e-05
1,1.7504e-05,8.6016e-05
1,1.696e-05,8.4512e-05
1,1.68e-05,8.4672e-05
1,1.904e-05,8.496e-05
1,1.6928e-05,8.656e-05
1,1.7024e-05,8.4992e-05
1,1.7376e-05,8.5472e-05
1,1.6864e-05,8.6016e-05
1,1.7504e-05,8.4992e-05
1,1.9168e-05,8.2944e-05
1,1.7408e-05,8.3968e-05
1,1.8496e-05,8.3968e-05
1,1.7152e-05,8.5536e-05
1,1.7984e-05,8.3968e-05
1,1.6864e-05,8.6016e-05
1,1.7184e-05,8.4992e-05
1,1.7184e-05,8.544e-05
1,1.7248e-05,8.3968e-05
1,1.7056e-05,8.6656e-05
1,1.8368e-05,8.3968e-05
1,1.728e-05,8.4544e-05
1,1.712e-05,8.544e-05
1,1.7824e-05,8.3968e-05
1,1.7024e-05,8.4992e-05
1,1.7344e-05,8.6528e-05
1,1.76e-05,9.216e-05
1,1.8464e-05,8.6016e-05
1,1.8816e-05,8.3872e-05
1,1.7728e-05,8.5472e-05
1,1.7408e-05,8.4448e-05
1,1.7056e-05,8.5504e-05
1,1.76e-05,8.608e-05
1,1.7664e-05,8.4704e-05
1,1.8848e-05,8.368e-05
1,1.6832e-05,8.4992e-05
1,1.9008e-05,8.3968e-05
1,1.6928e-05,8.5632e-05
1,1.7024e-05,8.3968e-05
1,1.6992e-05,8.6016e-05
1,1.696e-05,8.5536e-05
1,1.7472e-05,8.5792e-05
1,1.6992e-05,8.384e-05
1,3.056e-05,8.6016e-05
1,1.8208e-05,8.3968e-05
1,1.7632e-05,8.464e-05
1,1.7088e-05,8.4512e-05
1,1.6992e-05,8.6592e-05
1,1.744e-05,8.4992e-05
1,1.7504e-05,8.6016e-05
1,1.728e-05,8.3968e-05
1,1.8208e-05,8.6016e-05
2,1.8624e-05,8.384e-05
2,1.744e-05,8.4768e-05
2,1.696e-05,8.4992e-05
2,1.7088e-05,8.5664e-05
2,1.7856e-05,8.4992e-05
2,1.7312e-05,8.6784e-05
2,1.8432e-05,8.4672e-05
2,1.7568e-05,8.5664e-05
2,1.808e-05,8.3968e-05
2,1.7952e-05,8.3968e-05
2,1.7184e-05,8.4992e-05
2,1.8432e-05,8.6688e-05
2,1.7504e-05,8.5792e-05
2,1.7664e-05,8.5664e-05
2,1.7024e-05,8.3648e-05
2,1.6672e-05,8.5696e-05
2,1.92e-05,8.3968e-05
2,1.76e-05,8.4992e-05
2,1.7248e-05,8.4992e-05
2,1.7856e-05,8.5792e-05
2,1.7184e-05,8.5568e-05
2,1.7024e-05,8.6016e-05
2,1.7728e-05,8.3968e-05
2,1.7792e-05,8.6016e-05
2,1.8304e-05,8.384e-05
2,1.7344e-05,8.4992e-05
2,1.7856e-05,8.448e-05
2,1.7856e-05,8.6016e-05
2,1.7696e-05,8.6592e-05
2,1.84e-05,8.6688e-05
2,1.7568e-05,8.3968e-05
2,1.6896e-05,8.6016e-05
2,0.0006728,8.2944e-05
2,1.5776e-05,8.3968e-05
2,1.5488e-05,8.3968e-05
2,1.5296e-05,8.6016e-05
2,1.7888e-05,8.4992e-05
2,1.6032e-05,8.656e-05
2,1.7888e-05,8.2944e-05
2,1.7536e-05,8.592e-05
2,1.8848e-05,8.3968e-05
2,1.7632e-05,8.4512e-05
2,1.7856e-05,8.4768e-05
2,1.8272e-05,8.5632e-05
2,1.7024e-05,8.544e-05
2,1.7664e-05,8.5248e-05
2,1.8016e-05,8.3968e-05
2,1.776e-05,8.592e-05
2,1.8848e-05,8.384e-05
2,1.8016e-05,8.5632e-05
2,1.7344e-05,8.4608e-05
2,1.7696e-05,8.5632e-05
2,1.7312e-05,8.6016e-05
2,1.7376e-05,8.704e-05
2,1.728e-05,8.4992e-05
2,1.6736e-05,8.4992e-05
2,1.8336e-05,8.3936e-05
2,1.696e-05,8.4992e-05
2,1.8144e-05,8.3968e-05
2,1.7664e-05,8.576e-05
2,1.7952e-05,8.5536e-05
2,1.7152e-05,8.6848e-05
2,1.8112e-05,8.3968e-05
2,1.6992e-05,8.5696e-05
2,1.936e-05,8.3968e-05
2,1.7504e-05,8.4992e-05
2,1.7504e-05,8.496e-05
2,1.7568e-05,8.4992e-05
2,1.7184e-05,8.5856e-05
2,1.7664e-05,8.6016e-05
2,1.7856e-05,8.4768e-05
2,1.7792e-05,8.4992e-05
2,1.9168e-05,8.3968e-05
2,1.7312e-05,8.5952e-05
2,1.7632e-05,8.4448e-05
2,1.7472e-05,8.3968e-05
2,1.728e-05,8.5664e-05
2,1.7568e-05,8.6016e-05
2,1.8208e-05,8.3968e-05
2,1.7024e-05,8.4864e-05
2,1.7312e-05,8.3968e-05
2,1.7856e-05,8.4992e-05
2,1.7728e-05,8.4704e-05
2,1.7024e-05,8.3776e-05
2,1.6992e-05,8.4992e-05
2,1.7056e-05,8.6496e-05
2,1.712e-05,8.3968e-05
2,1.76e-05,8.4992e-05
2,1.8848e-05,8.3968e-05
2,1.7184e-05,8.4992e-05
2,1.7152e-05,8.4544e-05
2,1.7376e-05,8.5632e-05
2,1.7248e-05,8.5984e-05
2,1.6768e-05,8.704e-05
2,1.6768e-05,8.4864e-05
2,1.7056e-05,8.3936e-05
2,1.9552e-05,8.6016e-05
2,1.8592e-05,8.4992e-05
2,1.6864e-05,8.4736e-05
2,1.68e-05,8.6944e-05
3,1.6896e-05,8.4992e-05
3,1.7376e-05,8.6016e-05
3,1.7088e-05,8.3968e-05
3,1.728e-05,8.6016e-05
3,1.7184e-05,8.3968e-05
3,1.7216e-05,8.4992e-05
3,1.7344e-05,8.5472e-05
3,1.6864e-05,8.5504e-05
3,1.8752e-05,8.5952e-05
3,1.7408e-05,8.6912e-05
3,1.7856e-05,8.3648e-05
3,1.8496e-05,8.592e-05
3,1.9264e-05,8.3968e-05
3,1.8688e-05,8.4992e-05
3,1.7984e-05,8.3968e-05
3,1.808e-05,8.4992e-05
3,1.696e-05,8.5536e-05
3,1.9104e-05,8.6016e-05
3,1.7472e-05,8.4704e-05
3,1.7248e-05,8.5696e-05
3,1.8528e-05,8.3808e-05
3,1.7792e-05,8.3968e-05
3,1.7696e-05,8.3968e-05
3,1.76e-05,8.5664e-05
3,1.7216e-05,8.4992e-05
3,1.6736e-05,8.704e-05
3,1.7568e-05,8.4544e-05
3,1.744e-05,8.5568e-05
3,1.856e-05,8.3968e-05
3,1.7632e-05,8.3968e-05
3,1.7696e-05,8.3968e-05
3,1.8048e-05,8.6528e-05
3,1.824e-05,8.5536e-05
3,1.7632e-05,8.6016e-05
3,1.7792e-05,8.3968e-05
3,1.6544e-05,8.6016e-05
3,1.8944e-05,8.3968e-05
3,1.7152e-05,8.5824e-05
3,1.6608e-05,8.4992e-05
3,1.712e-05,8.4992e-05
3,1.6928e-05,8.4992e-05
3,1.744e-05,8.704e-05
3,1.8944e-05,8.4672e-05
3,1.9072e-05,8.4992e-05
3,1.8304e-05,8.3968e-05
3,1.7408e-05,8.4992e-05
3,1.8016e-05,8.5664e-05
3,1.8112e-05,8.6016e-05
3,1.7504e-05,8.6016e-05
3,1.744e-05,8.5664e-05
3,1.7248e-05,8.4032e-05
3,1.7216e-05,8.3968e-05
3,1.8752e-05,8.3872e-05
3,1.7184e-05,8.5888e-05
3,1.7824e-05,8.4672e-05
3,1.7952e-05,8.4992e-05
3,1.76e-05,8.5504e-05
3,1.7536e-05,8.5696e-05
3,1.7408e-05,8.3968e-05
3,1.8272e-05,8.5696e-05
3,1.856e-05,8.3968e-05
3,0.00109984,8.2944e-05
3,1.728e-05,8.4608e-05
3,1.696e-05,8.3968e-05
3,0.000217216,8.3968e-05
3,1.7824e-05,8.4672e-05
3,1.7568e-05,8.448e-05
3,1.7056e-05,8.4448e-05
3,1.8304e-05,8.3776e-05
3,1.792e-05,8.3968e-05
3,1.7568e-05,8.3968e-05
3,1.7216e-05,8.656e-05
3,1.6768e-05,8.4992e-05
3,1.7856e-05,8.672e-05
3,1.8208e-05,8.4448e-05
3,1.7216e-05,8.576e-05
3,1.9168e-05,8.3904e-05
3,1.7856e-05,8.56e-05
3,1.792e-05,8.4992e-05
3,1.696e-05,8.5472e-05
3,1.696e-05,8.4992e-05
3,1.7728e-05,8.6624e-05
3,1.7344e-05,8.4576e-05
3,1.7344e-05,8.592e-05
3,1.888e-05,8.3968e-05
3,1.7536e-05,8.5632e-05
3,1.7664e-05,8.4992e-05
3,1.7504e-05,8.5952e-05
3,1.7312e-05,8.496e-05
3,1.7056e-05,8.6016e-05
3,1.76e-05,8.3968e-05
3,1.6992e-05,8.4992e-05
3,1.968e-05,8.4576e-05
3,1.7504e-05,8.6016e-05
3,1.7664e-05,8.3968e-05
3,1.7152e-05,8.4992e-05
3,1.7216e-05,8.5664e-05
3,1.7152e-05,8.704e-05
3,1.7952e-05,8.3968e-05
3,1.7152e-05,8.4992e-05
4,1.8976e-05,8.3456e-05
4,1.6928e-05,8.5792e-05
4,1.712e-05,8.4448e-05
4,1.7536e-05,8.6528e-05
4,1.7216e-05,8.4928e-05
4,1.7536e-05,8.4864e-05
4,1.7472e-05,8.4864e-05
4,1.6832e-05,8.6016e-05
4,1.8496e-05,8.4992e-05
4,1.8944e-05,8.4992e-05
4,1.872e-05,8.4992e-05
4,1.7568e-05,8.6912e-05
4,1.7728e-05,8.5504e-05
4,1.7024e-05,8.4992e-05
4,1.7248e-05,8.3904e-05
4,1.7088e-05,8.5568e-05
4,0.000139936,8.192e-05
4,1.1808e-05,8.384e-05
4,1.7472e-05,8.4832e-05
4,1.6992e-05,8.5568e-05
4,1.7568e-05,8.5696e-05
4,1.7152e-05,8.5504e-05
4,1.7696e-05,8.4768e-05
4,1.7504e-05,8.656e-05
4,1.872e-05,8.3936e-05
4,1.7152e-05,8.448e-05
4,1.7696e-05,8.3968e-05
4,1.8976e-05,8.5696e-05
4,1.792e-05,8.5632e-05
4,1.7056e-05,8.6016e-05
4,1.7152e-05,8.4512e-05
4,1.712e-05,8.672e-05
4,1.8656e-05,8.4768e-05
4,1.712e-05,8.4992e-05
4,1.7248e-05,8.4704e-05
4,1.7248e-05,8.6016e-05
4,1.7024e-05,8.5696e-05
4,1.7568e-05,8.5888e-05
4,1.7216e-05,8.4736e-05
4,1.7472e-05,8.4544e-05
4,1.8656e-05,8.4992e-05
4,1.6928e-05,8.4832e-05
4,1.6864e-05,8.4832e-05
4,1.7312e-05,8.6016e-05
4,1.6672e-05,8.4576e-05
4,1.8048e-05,8.6784e-05
4,1.744e-05,8.384e-05
4,1.7728e-05,8.6816e-05
4,1.9776e-05,8.3968e-05
4,1.6704e-05,8.464e-05
4,1.6704e-05,8.3968e-05
4,1.7696e-05,8.5728e-05
4,1.9136e-05,8.4992e-05
4,1.712e-05,8.5792e-05
4,1.7664e-05,8.3968e-05
4,1.728e-05,8.4992e-05
4,1.9232e-05,8.4992e-05
4,1.8912e-05,8.3968e-05
4,1.8176e-05,8.3968e-05
4,1.7728e-05,8.4992e-05
4,1.7472e-05,8.5696e-05
4,1.872e-05,8.6016e-05
4,1.7792e-05,8.3904e-05
4,1.7472e-05,8.4544e-05
4,1.9296e-05,8.4096e-05
4,1.7696e-05,8.5824e-05
4,1.6928e-05,8.4448e-05
4,1.7248e-05,8.4992e-05
4,1.7696e-05,8.56e-05
4,1.7632e-05,8.6016e-05
4,1.7888e-05,8.3808e-05
4,1.824e-05,8.4768e-05
4,1.8784e-05,8.3936e-05
4,1.744e-05,8.448e-05
4,1.6928e-05,8.4512e-05
4,0.000669312,8.4672e-05
4,1.6416e-05,8.6688e-05
4,1.5776e-05,8.6816e-05
4,1.7248e-05,8.3968e-05
4,1.5584e-05,8.4992e-05
4,1.7024e-05,8.4736e-05
4,1.7472e-05,8.448e-05
4,1.7312e-05,8.4992e-05
4,1.7632e-05,8.352e-05
4,1.7472e-05,8.56e-05
4,1.776e-05,8.6592e-05
4,1.9456e-05,8.3776e-05
4,1.7888e-05,8.6016e-05
4,1.8432e-05,8.4864e-05
4,1.6704e-05,8.448e-05
4,1.7728e-05,8.4576e-05
4,1.776e-05,8.656e-05
4,1.68e-05,8.5536e-05
4,1.76e-05,8.5632e-05
4,1.744e-05,8.3968e-05
4,1.8208e-05,8.6016e-05
4,1.8848e-05,8.3968e-05
4,1.7856e-05,8.3904e-05
4,1.7888e-05,8.4992e-05
4,1.8432e-05,8.56e-05
5,1.7376e-05,8.8704e-05
5,1.728e-05,8.6016e-05
5,1.7504e-05,8.3968e-05
5,1.7984e-05,8.5504e-05
5,1.936e-05,8.3968e-05
5,1.7504e-05,8.4992e-05
5,1.6896e-05,8.448e-05
5,1.7376e-05,8.5472e-05
5,1.7312e-05,8.672e-05
5,1.7632e-05,8.5728e-05
5,1.7248e-05,8.3648e-05
5,1.7728e-05,8.6016e-05
5,1.84e-05,8.4928e-05
5,1.7696e-05,8.4992e-05
5,1.6864e-05,8.4672e-05
5,1.7344e-05,8.4992e-05
5,1.7312e-05,8.6016e-05
5,1.8144e-05,8.5536e-05
5,1.7856e-05,8.3808e-05
5,1.7632e-05,8.576e-05
5,1.7344e-05,8.3808e-05
5,1.7728e-05,8.4992e-05
5,1.7024e-05,8.4992e-05
5,1.7376e-05,8.464e-05
5,1.8464e-05,8.56e-05
5,1.712e-05,8.6016e-05
5,1.7376e-05,8.4512e-05
5,1.7824e-05,8.5984e-05
5,1.872e-05,8.48e-05
5,1.7696e-05,8.3936e-05
5,1.6992e-05,8.48e-05
5,1.7568e-05,8.5504e-05
5,1.712e-05,8.5792e-05
5,1.7408e-05,8.6016e-05
5,0.000406496,8.2688e-05
5,1.7088e-05,8.5536e-05
5,1.8624e-05,8.3968e-05
5,1.7728e-05,8.4992e-05
5,1.7376e-05,8.3936e-05
5,1.6e-05,8.5504e-05
5,0.000108928,8.3968e-05
5,1.664e-05,8.4992e-05
5,1.6352e-05,8.48e-05
5,0.000214112,8.2752e-05
5,1.8464e-05,8.3456e-05
5,1.7408e-05,8.4928e-05
5,1.7888e-05,8.3968e-05
5,1.7568e-05,8.3968e-05
5,1.8144e-05,8.6016e-05
5,1.7312e-05,8.6016e-05
5,1.776e-05,8.464e-05
5,1.7824e-05,8.5728e-05
5,1.8912e-05,8.3808e-05
5,1.7536e-05,8.4832e-05
5,1.7024e-05,8.496e-05
5,1.7216e-05,8.6752e-05
5,1.7024e-05,8.5024e-05
5,1.7824e-05,8.5536e-05
5,1.8048e-05,8.3552e-05
5,1.888e-05,8.5472e-05
5,1.8048e-05,8.3936e-05
5,1.7536e-05,8.4992e-05
5,1.776e-05,8.4992e-05
5,1.744e-05,8.4896e-05
5,1.7536e-05,8.6016e-05
5,1.712e-05,8.5568e-05
5,1.76e-05,8.4768e-05
5,1.744e-05,8.5824e-05
5,1.872e-05,8.4992e-05
5,1.6864e-05,8.576e-05
5,1.8656e-05,8.496e-05
5,1.7184e-05,8.528e-05
5,1.76e-05,8.56e-05
5,1.7408e-05,8.6624e-05
5,1.664e-05,8.3968e-05
5,1.7472e-05,8.4992e-05
5,1.9168e-05,8.3904e-05
5,1.7216e-05,8.5824e-05
5,1.7056e-05,8.4992e-05
5,1.6736e-05,8.6016e-05
5,1.7248e-05,8.5632e-05
5,1.7184e-05,8.5856e-05
5,1.7472e-05,8.384e-05
5,1.792e-05,8.6016e-05
5,1.872e-05,8.4896e-05
5,1.7952e-05,8.4512e-05
5,1.8272e-05,8.464e-05
5,1.7664e-05,8.6016e-05
5,1.7152e-05,8.5472e-05
5,1.7696e-05,8.576e-05
5,1.6768e-05,8.3968e-05
5,1.7344e-05,8.6016e-05
5,1.9104e-05,8.384e-05
5,1.7312e-05,8.6016e-05
5,1.7536e-05,8.3968e-05
5,1.7472e-05,8.5696e-05
5,1.6896e-05,8.4992e-05
5,1.7024e-05,8.6016e-05
5,0.000670944,8.192e-05
5,1.616e-05,8.5504e-05
6,1.7248e-05,8.3968e-05
6,1.536e-05,8.4992e-05
6,1.7696e-05,8.448e-05
6,1.5744e-05,8.5952e-05
6,1.6032e-05,8.4992e-05
6,1.728e-05,8.448e-05
6,1.7472e-05,8.3968e-05
6,1.7824e-05,8.6016e-05
6,1.9264e-05,8.3968e-05
6,1.7248e-05,8.3968e-05
6,0.000144512,8.3968e-05
6,1.4816e-05,8.5248e-05
6,1.696e-05,8.6016e-05
6,1.6608e-05,8.5856e-05
6,1.7376e-05,8.3648e-05
6,1.6992e-05,8.5536e-05
6,1.9104e-05,8.4992e-05
6,1.7408e-05,8.5728e-05
6,1.7152e-05,8.4768e-05
6,1.6896e-05,8.656e-05
6,1.7664e-05,8.4992e-05
6,1.8624e-05,8.5664e-05
6,1.6928e-05,8.3776e-05
6,1.7056e-05,8.6048e-05
6,1.8656e-05,8.3872e-05
6,1.744e-05,8.5792e-05
6,1.744e-05,8.4448e-05
6,1.712e-05,8.4992e-05
6,1.744e-05,8.6016e-05
6,1.7344e-05,8.4992e-05
6,1.7088e-05,8.4992e-05
6,1.7504e-05,8.6016e-05
6,1.8688e-05,8.3968e-05
6,1.7312e-05,8.5856e-05
6,1.76e-05,8.4704e-05
6,1.7152e-05,8.6016e-05
6,1.6992e-05,8.6016e-05
6,1.728e-05,8.6016e-05
6,1.7248e-05,8.4512e-05
6,1.7216e-05,8.5664e-05
6,1.8592e-05,8.3968e-05
6,1.9136e-05,8.4992e-05
6,1.8528e-05,8.4992e-05
6,1.6896e-05,8.5696e-05
6,1.7088e-05,8.6016e-05
6,1.9104e-05,8.48e-05
6,1.7056e-05,8.5536e-05
6,1.7792e-05,8.56e-05
6,1.696e-05,8.4576e-05
6,1.7536e-05,8.464e-05
6,1.76e-05,8.448e-05
6,1.7088e-05,8.6496e-05
6,1.8496e-05,8.5536e-05
6,1.6832e-05,8.6784e-05
6,1.7664e-05,8.3968e-05
6,1.776e-05,8.4992e-05
6,1.9104e-05,8.3968e-05
6,1.8112e-05,8.2944e-05
6,1.7536e-05,8.3968e-05
6,1.7408e-05,8.3968e-05
6,1.7696e-05,8.56e-05
6,1.7408e-05,8.5568e-05
6,1.664e-05,8.3968e-05
6,1.7056e-05,8.3968e-05
6,1.8432e-05,8.3968e-05
6,1.7312e-05,8.4704e-05
6,1.7728e-05,8.3968e-05
6,1.7216e-05,8.6016e-05
6,1.7632e-05,8.6016e-05
6,1.776e-05,8.5568e-05
6,1.7088e-05,8.2944e-05
6,1.792e-05,8.4992e-05
6,1.9296e-05,8.3424e-05
6,1.7888e-05,8.4448e-05
6,1.808e-05,8.448e-05
6,1.728e-05,8.4992e-05
6,1.776e-05,8.4992e-05
6,1.712e-05,8.656e-05
6,1.7472e-05,8.3968e-05
6,1.7056e-05,8.5536e-05
6,1.9104e-05,8.3968e-05
6,1.76e-05,8.4608e-05
6,1.744e-05,8.3968e-05
6,1.6832e-05,8.5568e-05
6,1.6992e-05,8.4992e-05
6,1.7088e-05,8.6016e-05
6,1.7696e-05,8.3968e-05
6,1.8784e-05,8.704e-05
6,1.888e-05,8.3872e-05
6,1.744e-05,8.3968e-05
6,1.7344e-05,8.3968e-05
6,1.7632e-05,8.4736e-05
6,1.7984e-05,8.6016e-05
6,1.7504e-05,8.6016e-05
6,1.7664e-05,8.3968e-05
6,1.7088e-05,8.3968e-05
6,1.8688e-05,8.4896e-05
6,1.7632e-05,8.4544e-05
6,1.792e-05,8.5792e-05
6,1.6928e-05,8.4736e-05
7,1.7728e-05,8.5504e-05
7,1.7472e-05,8.56e-05
7,1.8272e-05,8.3968e-05
7,1.6736e-05,8.4992e-05
7,1.9136e-05,8.6912e-05
7,1.696e-05,8.4512e-05
7,1.7344e-05,8.5472e-05
7,1.6864e-05,8.5536e-05
7,1.7568e-05,8.5696e-05
7,1.7632e-05,8.6016e-05
7,1.7568e-05,8.3936e-05
7,1.7408e-05,8.4544e-05
7,1.936e-05,8.3968e-05
7,1.7216e-05,8.4992e-05
7,1.776e-05,8.3968e-05
7,1.7344e-05,8.6016e-05
7,1.7984e-05,8.6496e-05
7,1.7504e-05,8.6016e-05
7,1.7248e-05,8.4672e-05
7,1.7568e-05,8.5952e-05
7,0.00099504,8.0896e-05
7,1.5264e-05,8.6016e-05
7,0.000207872,8.2432e-05
7,1.6928e-05,8.4992e-05
7,1.7216e-05,8.4864e-05
7,1.744e-05,8.6528e-05
7,1.8272e-05,8.2944e-05
7,1.7472e-05,8.4768e-05
7,1.776e-05,8.4512e-05
7,1.7536e-05,8.5504e-05
7,1.7504e-05,8.4608e-05
7,1.776e-05,8.5696e-05
7,1.7472e-05,8.4992e-05
7,1.7216e-05,8.5728e-05
7,1.728e-05,8.3968e-05
7,1.7216e-05,8.4992e-05
7,1.8816e-05,8.3968e-05
